	N1‒UNIF ρ	Chao92 ρ	Jack1 ρ	Chao2sig ρ	Distinct
château (Q751876)	0.00012621494306275217	0.0002163104939184583	0.1585815158581548	0.10023711104196233	10247.0
human spaceflight (Q752783)	0.0004026960821266572	0.0004026960821266572	0.01221174509526149	0.0009983888619290995	323.0
tell (Q755017)	0.0019430170823755682	0.005588291486876937	0.02830841321797413	0.014972950985042737	487.0
municipality of Norway (Q755707)	0.0	0.0	0.0	0.0	424.0
Naturschutzgebiet (Q759421)	0.00015164042403917002	0.00015164042403917002	0.35301723988783923	0.19659878659918034	4146.0
non-metropolitan county (Q769603)	0.0	0.0	0.0	0.0	28.0
ethnic minority (Q769696)	0.016483720057604526	0.047981137879289606	0.18465170913412549	0.16727938278632393	41.0
open-access journal (Q773668)	0.007739912573393222	0.0920419451130748	0.16899798380890813	0.2969217984937669	29.0
borough of Pennsylvania (Q777120)	0.0003365839091786509	0.0010980035596989401	0.007713131475610516	0.003628705009019337	958.0
special administrative region of China (Q779415)	0.0	0.0	0.0	0.0	2.0
military branch (Q781132)	0.0014121109838795944	0.017458400561255222	0.20357827507711768	0.15543516147073683	81.0
unincorporated territory (Q783733)	0.0	0.0	0.0	0.0	5.0
company (Q783794)	0.0007374932090706835	0.0007728898790042326	0.3939671092295363	0.20198493005865684	5326.0
municipalities and cities of Serbia (Q783930)	5.090477941849488e-05	0.0004380464064838524	0.33338366257274166	0.10693202689335217	415.0
public bath (Q785952)	0.0009727238641158953	0.0009727238641158953	0.030714800371694863	0.00623095864986373	537.0
automobile manufacturer (Q786820)	8.488756847851613e-05	0.00034065548041296953	0.3882756925389131	0.2780298553850827	4461.0
drive-in theater (Q786922)	2.368544655222591e-06	2.368544655222591e-06	0.9507991590829352	0.00701733483774787	4392.0
sector light (Q787078)	0.10693161953916942	0.10693161953916942	0.0038253273587395826	0.0013249818122051044	767.0
architectural heritage monument (Q811165)	0.00010114919260065824	0.00010114919260065824	0.08750888262265183	0.026727223296707518	841.0
construction (Q811430)	0.0016685173088734917	0.0016685173088734917	0.05066879760610973	0.01878215801032051	3154.0
veteran tree (Q811534)	0.006197008055957744	0.006197008055957744	0.01451433392785677	0.005716637740069432	5794.0
structural element (Q811679)	0.0	0.0	0.0	0.0	3.0
rolling stock class (Q811704)	0.004085378480802078	0.005794536060685948	0.11420440350434952	0.0792741720152047	1053.0
architectural structure (Q811979)	1.2368390477365957e-05	1.2368390477365957e-05	0.17657867112522896	0.06731785839957416	59883.0
Sogn (Q814648)	0.02764726637457198	0.02764726637457198	0.011645264108531117	0.0052424416571498125	2092.0
Bell number (Q816063)	0.0	0.0	0.0	0.0	1.0
tehsil (Q817477)	0.004147162784203422	0.004147162784203422	0.2258699171353488	0.10687046891965879	333.0
mining community (Q820254)	0.0026165189169169672	0.019702834091984693	0.009560469651285274	0.003249346788731896	103.0
mine (Q820477)	0.00013258049136267758	0.00013258049136267758	0.3174677677664676	0.17986370279719932	8328.0
statute (Q820655)	0.00013864475031270855	0.00013864475031270855	0.6951370874054303	0.19314822703405737	3728.0
borough of Berlin (Q821435)	0.003258144109590566	0.04774954446840936	0.13582460332170831	0.12943823799887783	29.0
occupational surname (Q829026)	0.0	0.0	0.0	0.0	21.0
krai of Russia (Q831740)	0.0	0.0	0.0	0.0	9.0
oblast of Russia (Q835714)	0.0	0.0	0.0	0.0	46.0
international auxiliary language. (Q838296)	0.04267546815992656	1.0266937198825286	0.07030336315150544	0.1168652788364841	14.0
comic strip (Q838795)	0.0009469249882673819	0.0009469249882673819	0.26868018058529264	0.16459397549106486	2444.0
work of art (Q838948)	0.00011714796715686441	0.00011714796715686441	0.7692650480789256	0.1487371730974116	2651.0
archaeological site (Q839954)	3.541945720393524e-05	9.564810856695323e-05	0.31349986822471676	0.19303542329702764	16884.0
socialist state (Q842112)	0.0	0.0	0.0	0.0	7.0
front (Q842332)	0.0	0.0	0.0	0.0	7.0
Hindu temple (Q842402)	4.282467648580607e-06	4.282467648580607e-06	0.9462987922559154	0.026986879643480857	13269.0
shinto shrine (Q845945)	0.00030459196147694884	0.00030459196147694884	0.4016643422090138	0.2838612467573146	3539.0
nuclear isomer (Q846110)	0.010606703436571906	0.010606703436571906	0.0005236820667985471	0.00018328445747801115	1322.0
Jewish cemetery (Q846659)	0.0002601720069713158	0.0003585293653896929	0.34465763051426546	0.24765238450376964	2922.0
sports club (Q847017)	6.597723433197141e-05	0.0001075247856163491	0.35876321217451546	0.233459491326348	15106.0
grande école (Q847027)	0.0009665098507976422	0.01665612520222011	0.08637968193705133	0.0548442621676261	57.0
serotype (Q848328)	0.10590339892665468	0.18299081726141853	0.07952403499278501	0.027767945627551735	12.0
merchant vessel (Q848944)	0.0018391186797521205	0.0018391186797521205	0.012523144948123972	0.003985760110910806	563.0
communist state (Q849866)	0.0	0.0	0.0	0.0	4.0
star catalogue (Q850950)	0.003331968317766397	0.011308885127184976	0.2797468816838999	0.17249357254167555	29.0
population group (Q851990)	0.004475621240632823	0.11603486678252685	0.2685622838406505	0.3392506696369356	11.0
municipality of Finland (Q856076)	0.0	0.0	0.0	0.0	312.0
library building (Q856584)	0.002853123122537181	0.008280635296063439	0.13582218822753894	0.14427073210756827	548.0
German folk tale (Q858157)	0.0010287133065970092	0.0010287133065970092	0.23344963109039135	0.15467666948841066	3438.0
presidential election (Q858439)	0.0004489606084804334	0.000449192351243618	0.16530822378247212	0.05707986090879907	1503.0
color scheme (Q859170)	0.012018367461267847	0.17530732385956693	0.2788246013096106	0.17530732385956693	7.0
secular state (Q859563)	0.0	0.0	0.0	0.0	5.0
picture frame (Q860792)	4.5337404980249015e-06	4.5337404980249015e-06	0.9342253391465681	0.01453300607221417	3678.0
sculpture (Q860861)	3.08087969375798e-05	4.7315079801210396e-05	0.44997467258618085	0.19643455488399358	18368.0
region of Peru (Q861184)	0.0	0.0	0.0	0.0	26.0
musical form (Q862597)	0.000556032017195309	0.0115610855840214	0.2560216343768094	0.22064346627393336	88.0
university museum (Q866133)	0.010622642348751484	0.12441339594566495	0.19897336179002062	0.5532214859768532	63.0
episcopal see (Q866196)	0.0	0.0	0.0	0.0	7.0
Cyrillic alphabets (Q867570)	0.006143764104350659	0.09307209334254289	0.36396871759139227	1.1985404762967473	56.0
music festival (Q868557)	0.00015287024382483266	0.00015287024382483266	0.5811343862158259	0.23371958619502967	4332.0
region of Cameroon (Q869042)	0.0	0.0	0.0	0.0	10.0
district of Austria (Q871419)	0.0	0.0	0.0	0.0	92.0
public university (Q875538)	0.00021449020704389496	0.0030997523103824163	0.0226259489102226	0.01721454852570398	795.0
United Nations Security Council resolution (Q877358)	0.00017766348461868085	0.00017766348461868085	0.6722436677248312	0.30066971011576604	2402.0
multiple star (Q878367)	0.008149746850251353	0.008149746850251353	0.0032766922362477595	0.000513177549311309	298.0
manor house (Q879050)	0.00021023032636621536	0.0002245040628172186	0.3105338384427116	0.21329653975363455	4025.0
Christian denomination (Q879146)	0.000661929095606507	0.007221919865948441	0.44089324232575156	0.7130688338969555	584.0
nagari (Q882149)	0.030336365789180152	0.030336365789180152	0.006569167010277778	0.0018862049937989325	876.0
survival skill (Q891382)	0.0	0.0	0.0	0.0	4.0
public company (Q891723)	0.0012910716641274889	0.01135582558226195	0.10503843041693733	0.2043050108736046	1469.0
Eisenstein prime (Q898675)	0.0	0.0	0.0	0.0	3.0
crystal system (Q898786)	0.0	0.0	0.0	0.0	9.0
gens (Q899409)	0.002644875646779619	0.003319286954741761	0.08284684510909983	0.028929223925093075	510.0
object-oriented programming language (Q899523)	0.0003918139135932697	0.004810627568803752	0.035485707174140006	0.03878773457986796	111.0
Metabotropic receptor (Q901988)	0.0	0.0	0.0	0.0	1.0
private university (Q902104)	0.0019108054830918346	0.035225867150706545	0.06667802652213947	0.15089115490184543	633.0
border town (Q902814)	0.0	0.0	0.0	0.0	8.0
district of Paraguay (Q917092)	0.015259661004581617	0.0819861494778655	0.008244514744496393	0.006743213773284714	239.0
military academy (Q917182)	0.000853714385560879	0.007973191169126193	0.1518939309320178	0.17860190056908115	339.0
mobile operating system (Q920890)	0.0007588344182400759	0.012881867288120265	0.12843902908212812	0.1532474728757267	46.0
boundary marker (Q921099)	0.0008104425000227304	0.0008104425000227304	0.448239127757186	0.36726870419334906	1407.0
city with powiat rights (Q925381)	0.0	0.0	0.0	0.0	66.0
metro station (Q928830)	4.7225675829183404e-05	8.274073045962051e-05	0.0687094346770322	0.022395865052606323	9616.0
medical specialty (Q930752)	0.0011630882111523088	0.017381688609340855	0.12392006729244728	0.1443313687003948	190.0
tabernacle (Q932698)	8.585368260136943e-07	8.585368260136943e-07	0.9584150970289468	0.0020815118507600465	3817.0
aerospace manufacturer (Q936518)	0.0010232009754799643	0.007591369121767442	0.12767238015455096	0.14669077499390182	403.0
comarca of Catalonia (Q937876)	0.0	0.0	0.0	0.0	43.0
territorial authority of New Zealand (Q941036)	0.0	0.0	0.0	0.0	34.0
dovecote (Q948878)	0.0007098445949513998	0.0007098445949513998	0.36764223078590186	0.2513138116523752	1719.0
ethnolect (Q951873)	0.05219365076923754	1.928910679697773	0.1639557434408043	0.28858719959806206	6.0
department of Argentina (Q952274)	0.04554697451505178	0.0890331822856694	0.004922703182593686	0.0016158179029560624	599.0
learned society (Q955824)	0.0005061415619671904	0.0040794394723734145	0.2684766722148546	0.31119105426789584	713.0
chef-lieu (Q956214)	0.001766985882692751	0.04650075484741735	0.33039379825545623	0.5991384548400157	76.0
remix album (Q963099)	0.0021008539206258834	0.0021008539206258834	0.02021087214408672	0.004206483182029474	856.0
kelurahan (Q965568)	8.217064420997548e-05	8.217064420997548e-05	0.16052306566734648	0.053588260092783946	10923.0
art movement (Q968159)	0.00043630188151856176	0.008717222909633341	0.21319637006960057	0.2363847763034086	365.0
campaign medal (Q973011)	0.007365391609240106	0.05835580569226735	0.031952516743156634	0.026798728740970043	100.0
factorial prime (Q973861)	0.0	0.0	0.0	0.0	2.0
encyclopedic dictionary (Q975413)	0.010070992431009547	0.18120591261846017	0.1206704353486277	0.2765761800160659	57.0
romanization (Q976327)	0.008395090616146694	0.03288636715669409	0.23891226682980884	0.19754561189270003	40.0
residential community of the People's Republic of China (Q985488)	4.6008692567953335e-07	4.6008692567953335e-07	0.003457963904977596	0.001168165007959365	90282.0
subdistrict of China (Q986065)	2.2766593657930044e-05	2.2766593657930044e-05	0.03142613854452141	0.006777687931110638	7901.0
cinematic technique (Q1001378)	0.017201605173072742	0.49048475540739395	0.19689829267954265	0.5545732198767935	15.0
periodical literature (Q1002697)	5.645432432833246e-05	5.694330087874987e-05	0.3560412743260255	0.21331277605269722	17486.0
metropolitan borough (Q1002812)	0.0	0.0	0.0	0.0	36.0
national trust (Q1006283)	0.012153595935650331	0.23218914430882576	0.4167342482711517	1.3515079274501403	20.0
war of national liberation (Q1006311)	0.0	0.0	0.0	0.0	20.0
borough in the United Kingdom (Q1006876)	0.0	0.0	0.0	0.0	61.0
commercial art gallery (Q1007870)	0.000749825292320916	0.0031537139775531585	0.2613925357083513	0.36455344489672126	776.0
Bürgerhaus (Q1021106)	2.9197536386848627e-06	2.9197536386848627e-06	0.9627679655174753	0.00787287238836211	3845.0
office building (Q1021645)	0.0006866622210562922	0.0013785675246363728	0.2115905526664248	0.15792505063570483	879.0
seaside resort (Q1021711)	0.0023111218664705977	0.031108860016049816	0.14737431448852023	0.2526626483706478	147.0
big tent (Q1030814)	0.0	0.0	0.0	0.0	3.0
synonym (Q1040689)	0.000534818559831312	0.0019491292260698362	0.07139441925568092	0.06742573285586632	4895.0
specialty (Q1047113)	0.0005355532583858817	0.007648712267424457	0.14321662914149816	0.11599341115056605	236.0
human hair color (Q1048314)	0.017193634990903456	0.2987754590925501	0.05453575827658636	0.047651434914497165	18.0
golf course (Q1048525)	0.001913883721123992	0.001913883721123992	0.16428850870806952	0.07009195478421532	991.0
political territorial entity (Q1048835)	0.007791578048195875	0.166260497834971	0.06627646505570586	0.06782961404614593	26.0
catalogue raisonné (Q1050259)	0.005596603684991498	0.0066557375747692445	0.26360244705274205	0.16179427924486917	146.0
municipality of Japan (Q1054813)	0.0	0.0	0.0	0.0	739.0
college of the University of Cambridge (Q1055028)	0.0	0.0	0.0	0.0	34.0
Orthographic transcription (Q1055909)	0.0035621167551183257	0.0035621167551183257	0.774549062049062	0.11414278656126481	44.0
by-election (Q1057954)	0.00018716193185775337	0.00018716193185775337	0.4064610750243057	0.26033205798632664	2116.0
body fluid (Q1058795)	0.02267246642246641	0.11961975605029576	0.15132315899859758	0.12251825697361299	10.0
software power House (Q1058914)	0.0008865658389158136	0.007329551973178156	0.10172726181532173	0.14535024111292533	380.0
town of Japan (Q1059478)	0.0	0.0	0.0	0.0	744.0
concert hall (Q1060829)	0.001013651090242421	0.0025480249242834266	0.15120256696189166	0.10043590063334779	491.0
massif (Q1061151)	0.0009713932160268196	0.003900172338263314	0.11322764592094008	0.10022430901025316	307.0
radio network (Q1061197)	0.004503660321709362	0.07091655749865458	0.246171313945674	0.6296525631549323	79.0
municipality of Bolivia (Q1062710)	0.00045478573326332574	0.0024829634622802604	0.019288340208207	0.017408667402367115	319.0
voice type (Q1063547)	0.0018778391231147884	0.05043580067406324	0.2564359997705963	0.19152391396951174	24.0
district of China (Q1065118)	0.0005193789605910891	0.0008081058497543252	0.004797184453829121	0.0009337247022772142	975.0
National Central City (Q1066538)	0.0	0.0	0.0	0.0	4.0
financial centre (Q1066984)	0.0025340583360971406	0.06443400367313021	0.17904152256043365	0.12997497285095633	11.0
line (Q1067164)	0.0006744731093531375	0.0006744731093531375	0.47503904512205025	0.28766778117798847	1221.0
footbridge (Q1068842)	0.0005562718111850014	0.001423307681284984	0.23410736106885488	0.1846095978270213	976.0
commune-level town of Vietnam (Q1070942)	0.021841426854432886	0.021841426854432886	0.0231144118707197	0.009942112331234872	1160.0
county-level city (Q1070990)	0.002102391793001662	0.004016484036528269	0.00397036551138774	0.0008564075224146133	372.0
planned community (Q1074523)	0.003314761799682594	0.06987578638896996	0.1193610150402891	0.18883132134624556	33.0
state university system (Q1075106)	0.0014679969081024024	0.01983363231674129	0.04018332503664136	0.0398400111927102	49.0
sports venue (Q1076486)	0.0002555245888659157	0.0002555245888659157	0.16423072908728095	0.06560022017353084	5637.0
tambon (Q1077097)	4.476694578933343e-05	4.476694578933343e-05	0.036764688567390985	0.006445516743556576	6804.0
tenement (Q1078374)	0.00029924032263169706	0.00029924032263169706	0.008746592221736384	0.0025719682475343984	994.0
championship (Q1079023)	0.0013635788947834807	0.00139314228330805	0.4293524816461917	0.09866436352140896	1768.0
state school (Q1080794)	0.00031842258662385334	0.00031842258662385334	0.018460792560613382	0.0046989218905288555	2775.0
historic site (Q1081138)	0.0003478184880868139	0.0003478184880868139	0.13890524976661978	0.053264309425701706	3735.0
Han surname (Q1093580)	0.010101361167752999	0.06986285735328526	0.01594438536069245	0.016784588440439	618.0
city (Q1093829)	4.569462299208296e-05	0.0005400351861851619	0.022875121162167257	0.02549830443380116	9750.0
mutant (Q1094617)	0.00217998130501486	0.00777201355559423	0.019256816511680895	0.012174492517559178	473.0
Fibonacci prime (Q1103699)	0.0	0.0	0.0	0.0	7.0
garden (Q1107656)	0.0017998976823015902	0.0017998976823015902	0.11893321336111592	0.04994691483573073	1799.0
animation studio (Q1107679)	0.0007079166226052249	0.00804311712560435	0.19395587386730612	0.20948709361132387	264.0
daily newspaper (Q1110794)	0.00024353631921115394	0.0012282820506539613	0.1881444763373821	0.20347476590351038	1737.0
comics character (Q1114461)	0.0001445472107797106	0.0003190666798658073	0.02604003565934649	0.010115700098420947	3140.0
civil parish (Q1115575)	1.4233957945084377e-05	4.8836906987880584e-05	0.05246207127349942	0.02170862604958792	10915.0
district of Japan (Q1122846)	0.003651883522539023	0.004952293789354023	0.012444447601378618	0.002246911427322829	455.0
convent (Q1128397)	0.0005387740887559526	0.0008413702324113862	0.19223982719665006	0.11323005013219219	1454.0
